"","Cell","Batch","Group","ExpLibSize","Step"
"Cell1234","Cell1234","Batch1","Path1",7166.68165370931,757
"Cell1235","Cell1235","Batch1","Path3",8322.32389077734,926
"Cell1236","Cell1236","Batch1","Path2",8129.74927893988,469
"Cell1237","Cell1237","Batch1","Path1",7314.11371701552,762
"Cell1238","Cell1238","Batch1","Path1",8503.38160746972,715
"Cell1239","Cell1239","Batch1","Path2",7752.71779289507,13
"Cell1240","Cell1240","Batch1","Path2",8533.88886525206,130
"Cell1241","Cell1241","Batch1","Path3",8431.23655471601,468
"Cell1242","Cell1242","Batch1","Path1",8199.03838869581,699
"Cell1243","Cell1243","Batch1","Path3",8087.54724977017,155
"Cell1244","Cell1244","Batch1","Path2",8842.6479569418,816
"Cell1245","Cell1245","Batch1","Path2",8383.19129741489,897
"Cell1246","Cell1246","Batch1","Path1",8025.20152507139,342
"Cell1247","Cell1247","Batch1","Path1",9433.27090466096,224
"Cell1248","Cell1248","Batch1","Path3",8386.37952822433,681
"Cell1249","Cell1249","Batch1","Path2",7460.91241261993,569
"Cell1250","Cell1250","Batch1","Path1",8435.28841275259,248
"Cell1251","Cell1251","Batch1","Path2",8701.81164343469,413
"Cell1252","Cell1252","Batch1","Path2",7611.03091442745,5
"Cell1253","Cell1253","Batch1","Path1",8368.27312209962,731
"Cell1254","Cell1254","Batch1","Path2",8470.09545916868,693
"Cell1255","Cell1255","Batch1","Path2",7289.80663207504,143
"Cell1256","Cell1256","Batch1","Path3",7508.59688021429,371
"Cell1257","Cell1257","Batch1","Path1",8175.2126020353,176
"Cell1258","Cell1258","Batch1","Path2",7737.58454435685,207
"Cell1259","Cell1259","Batch1","Path3",8117.22872080547,661
"Cell1260","Cell1260","Batch1","Path3",7836.86719565943,327
"Cell1261","Cell1261","Batch1","Path1",8191.74898089178,110
"Cell1262","Cell1262","Batch1","Path2",8065.03704329027,446
"Cell1263","Cell1263","Batch1","Path2",8108.92364923725,404
"Cell1264","Cell1264","Batch1","Path3",8701.82877027325,51
"Cell1265","Cell1265","Batch1","Path2",8066.04423699168,381
"Cell1266","Cell1266","Batch1","Path2",7659.9872758308,715
"Cell1267","Cell1267","Batch1","Path1",8517.13260747032,839
"Cell1268","Cell1268","Batch1","Path3",7776.35189485963,901
"Cell1269","Cell1269","Batch1","Path3",8267.15475018006,645
"Cell1270","Cell1270","Batch1","Path2",8145.94112515643,645
"Cell1271","Cell1271","Batch1","Path2",8059.74086879579,773
"Cell1272","Cell1272","Batch1","Path1",7882.90687618164,776
"Cell1273","Cell1273","Batch1","Path1",7803.60233373528,766
"Cell1274","Cell1274","Batch1","Path2",7635.38951598952,526
"Cell1275","Cell1275","Batch1","Path3",8754.32901689247,112
"Cell1276","Cell1276","Batch1","Path1",7906.59553148967,566
"Cell1277","Cell1277","Batch1","Path2",7726.75478897273,452
"Cell1278","Cell1278","Batch1","Path2",8261.06299799322,596
"Cell1279","Cell1279","Batch1","Path1",7455.30358043812,372
"Cell1280","Cell1280","Batch1","Path2",7636.77843484757,702
"Cell1281","Cell1281","Batch1","Path2",7567.71386671726,812
"Cell1282","Cell1282","Batch1","Path3",7512.28707606964,68
"Cell1283","Cell1283","Batch1","Path2",8409.94375168873,567
"Cell1284","Cell1284","Batch1","Path2",8670.66247234642,566
"Cell1285","Cell1285","Batch1","Path3",8361.73789398218,460
"Cell1286","Cell1286","Batch1","Path2",8403.53541364198,189
"Cell1287","Cell1287","Batch1","Path3",8113.5746815182,58
"Cell1288","Cell1288","Batch1","Path2",8349.01805452526,962
"Cell1289","Cell1289","Batch1","Path2",7553.29547383754,111
"Cell1290","Cell1290","Batch1","Path3",8559.49041029397,902
"Cell1291","Cell1291","Batch1","Path2",7676.15034545886,957
"Cell1292","Cell1292","Batch1","Path1",7573.04503909083,769
"Cell1293","Cell1293","Batch1","Path2",7980.53828500487,198
"Cell1294","Cell1294","Batch1","Path1",8402.54987545295,136
"Cell1295","Cell1295","Batch1","Path2",7706.33576897784,908
"Cell1296","Cell1296","Batch1","Path2",8461.12702180419,429
"Cell1297","Cell1297","Batch1","Path1",7796.27315841353,288
"Cell1298","Cell1298","Batch1","Path2",8544.46117911074,921
"Cell1299","Cell1299","Batch1","Path3",7431.21702549762,451
"Cell1300","Cell1300","Batch1","Path2",8155.4041911125,105
"Cell1301","Cell1301","Batch1","Path1",8669.07660832163,104
"Cell1302","Cell1302","Batch1","Path2",8318.21621898129,237
"Cell1303","Cell1303","Batch1","Path2",7916.94516967246,270
"Cell1304","Cell1304","Batch1","Path2",8607.52795159757,553
"Cell1305","Cell1305","Batch1","Path1",8173.39752584819,392
"Cell1306","Cell1306","Batch1","Path3",7998.83306686488,956
"Cell1307","Cell1307","Batch1","Path3",8239.19222000497,881
"Cell1308","Cell1308","Batch1","Path3",8159.12775019865,74
"Cell1309","Cell1309","Batch1","Path1",7685.50906950198,947
"Cell1310","Cell1310","Batch1","Path3",8036.89004116528,818
"Cell1311","Cell1311","Batch1","Path3",8472.79773779585,216
"Cell1312","Cell1312","Batch1","Path2",8312.04864862613,929
"Cell1313","Cell1313","Batch1","Path1",7911.3908416121,697
"Cell1314","Cell1314","Batch1","Path1",7722.19290598897,886
"Cell1315","Cell1315","Batch1","Path1",8170.30693920575,741
"Cell1316","Cell1316","Batch1","Path1",7533.57260021144,253
"Cell1317","Cell1317","Batch1","Path3",7735.13414636312,47
"Cell1318","Cell1318","Batch1","Path3",9051.29517118028,711
"Cell1319","Cell1319","Batch1","Path2",7704.33102672814,77
"Cell1320","Cell1320","Batch1","Path3",8740.28096443542,707
"Cell1321","Cell1321","Batch1","Path1",7982.12349796005,569
"Cell1322","Cell1322","Batch1","Path2",8333.43664494689,877
"Cell1323","Cell1323","Batch1","Path3",8458.56163235195,837
"Cell1324","Cell1324","Batch1","Path1",9203.06667094254,486
"Cell1325","Cell1325","Batch1","Path1",8096.8212644712,109
"Cell1326","Cell1326","Batch1","Path2",8347.21358815659,401
"Cell1327","Cell1327","Batch1","Path1",7826.89978253827,393
"Cell1328","Cell1328","Batch1","Path2",7969.66988558573,818
"Cell1329","Cell1329","Batch1","Path2",8077.48595843003,75
"Cell1330","Cell1330","Batch1","Path2",7896.46700738304,365
"Cell1331","Cell1331","Batch1","Path3",7727.52506996291,592
"Cell1332","Cell1332","Batch1","Path1",7976.24253458602,587
"Cell1333","Cell1333","Batch1","Path3",7784.91623673609,458
"Cell1334","Cell1334","Batch1","Path3",7889.22436887986,935
"Cell1335","Cell1335","Batch1","Path2",8428.88463337164,45
"Cell1336","Cell1336","Batch1","Path2",7709.14224776344,977
"Cell1337","Cell1337","Batch1","Path3",8270.5484289751,954
"Cell1338","Cell1338","Batch1","Path1",7777.01812283212,841
"Cell1339","Cell1339","Batch1","Path2",8477.56285152471,792
"Cell1340","Cell1340","Batch1","Path1",8025.38687725141,987
"Cell1341","Cell1341","Batch1","Path1",8826.29362323962,776
"Cell1342","Cell1342","Batch1","Path3",7546.06381717887,666
"Cell1343","Cell1343","Batch1","Path3",8775.46565474517,198
"Cell1344","Cell1344","Batch1","Path3",8477.190625432,450
"Cell1345","Cell1345","Batch1","Path2",7826.78606642161,490
"Cell1346","Cell1346","Batch1","Path3",8863.10493561529,312
"Cell1347","Cell1347","Batch1","Path1",7898.67844577553,997
"Cell1348","Cell1348","Batch1","Path3",7858.18796574312,672
"Cell1349","Cell1349","Batch1","Path2",7901.54372799071,605
"Cell1350","Cell1350","Batch1","Path1",7649.50743688155,56
"Cell1351","Cell1351","Batch1","Path2",8323.20765631523,172
"Cell1352","Cell1352","Batch1","Path2",8578.13982493503,975
"Cell1353","Cell1353","Batch1","Path2",8628.04260664404,357
"Cell1354","Cell1354","Batch1","Path2",7973.65228165253,318
"Cell1355","Cell1355","Batch1","Path2",8004.49062722818,105
"Cell1356","Cell1356","Batch1","Path3",8490.17320545783,215
"Cell1357","Cell1357","Batch1","Path2",7995.75468218698,573
"Cell1358","Cell1358","Batch1","Path3",7657.18136763058,682
"Cell1359","Cell1359","Batch1","Path1",7964.17456023423,398
"Cell1360","Cell1360","Batch1","Path2",8143.59487316938,194
"Cell1361","Cell1361","Batch1","Path2",8625.98344521633,253
"Cell1362","Cell1362","Batch1","Path3",7786.57004089313,30
"Cell1363","Cell1363","Batch1","Path1",8203.9156323875,279
"Cell1364","Cell1364","Batch1","Path2",8235.47769690273,247
"Cell1365","Cell1365","Batch1","Path3",8579.09808103672,222
"Cell1366","Cell1366","Batch1","Path1",8028.06964333852,482
"Cell1367","Cell1367","Batch1","Path2",8400.69367588751,963
"Cell1368","Cell1368","Batch1","Path2",8741.80418053481,373
"Cell1369","Cell1369","Batch1","Path2",8301.18767186567,756
"Cell1370","Cell1370","Batch1","Path3",8466.17875278815,535
"Cell1371","Cell1371","Batch1","Path3",7857.09024235969,58
"Cell1372","Cell1372","Batch1","Path1",7793.85350824545,118
"Cell1373","Cell1373","Batch1","Path1",8117.59037711531,3
"Cell1374","Cell1374","Batch1","Path1",8160.46552888834,85
"Cell1375","Cell1375","Batch1","Path3",8600.9923564081,121
"Cell1376","Cell1376","Batch1","Path3",8367.1362697387,952
"Cell1377","Cell1377","Batch1","Path3",6901.6812188021,787
"Cell1378","Cell1378","Batch1","Path2",8196.32006665874,632
"Cell1379","Cell1379","Batch1","Path1",7732.22898317857,669
"Cell1380","Cell1380","Batch1","Path1",7520.85842005334,978
"Cell1381","Cell1381","Batch1","Path3",8321.5882153236,453
"Cell1382","Cell1382","Batch1","Path1",8359.49979610971,440
"Cell1383","Cell1383","Batch1","Path3",8235.79175432087,823
"Cell1384","Cell1384","Batch1","Path1",7933.60275067406,231
"Cell1385","Cell1385","Batch1","Path1",8846.23631770159,555
"Cell1386","Cell1386","Batch1","Path3",8176.44757626394,342
"Cell1387","Cell1387","Batch1","Path2",7869.63332654867,547
"Cell1388","Cell1388","Batch1","Path2",7351.39920828563,307
"Cell1389","Cell1389","Batch1","Path3",9065.05058565651,7
"Cell1390","Cell1390","Batch1","Path1",7547.29156694611,324
"Cell1391","Cell1391","Batch1","Path3",8157.35582371191,576
"Cell1392","Cell1392","Batch1","Path3",7658.08501841156,883
"Cell1393","Cell1393","Batch1","Path2",8002.25290280181,973
"Cell1394","Cell1394","Batch1","Path1",8550.33535116225,144
"Cell1395","Cell1395","Batch1","Path1",8082.63399461262,838
"Cell1396","Cell1396","Batch1","Path1",8122.81020629132,765
"Cell1397","Cell1397","Batch1","Path2",7796.89004661806,845
"Cell1398","Cell1398","Batch1","Path3",7458.69162588215,7
"Cell1399","Cell1399","Batch1","Path3",8291.63115790881,496
"Cell1400","Cell1400","Batch1","Path1",8366.40708592437,340
"Cell1401","Cell1401","Batch1","Path3",8344.57388050419,465
"Cell1402","Cell1402","Batch1","Path3",7843.49091162391,931
"Cell1403","Cell1403","Batch1","Path1",8027.99028601138,513
"Cell1404","Cell1404","Batch1","Path2",7705.85913901698,28
"Cell1405","Cell1405","Batch1","Path3",8321.49794299131,790
"Cell1406","Cell1406","Batch1","Path1",8345.62947511748,97
"Cell1407","Cell1407","Batch1","Path1",8341.84140613905,606
"Cell1408","Cell1408","Batch1","Path3",8337.40015099008,312
"Cell1409","Cell1409","Batch1","Path3",8017.08275090734,549
"Cell1410","Cell1410","Batch1","Path1",8854.62576984896,117
"Cell1411","Cell1411","Batch1","Path3",8405.77626608874,705
"Cell1412","Cell1412","Batch1","Path3",8143.10946080552,714
"Cell1413","Cell1413","Batch1","Path2",7698.14032175286,113
"Cell1414","Cell1414","Batch1","Path3",8131.9380155656,992
"Cell1415","Cell1415","Batch1","Path2",8319.66203019934,269
"Cell1416","Cell1416","Batch1","Path2",7383.47561088949,936
"Cell1417","Cell1417","Batch1","Path1",7992.85758563163,922
"Cell1418","Cell1418","Batch1","Path1",8004.28831101135,12
"Cell1419","Cell1419","Batch1","Path1",8326.41488785938,665
"Cell1420","Cell1420","Batch1","Path3",7906.82357998057,282
"Cell1421","Cell1421","Batch1","Path2",8276.03298629109,483
"Cell1422","Cell1422","Batch1","Path1",8307.76333547034,359
"Cell1423","Cell1423","Batch1","Path3",8414.78987471739,902
"Cell1424","Cell1424","Batch1","Path3",9206.85286930096,483
"Cell1425","Cell1425","Batch1","Path2",7668.18852019888,998
"Cell1426","Cell1426","Batch1","Path2",8020.98097125884,112
"Cell1427","Cell1427","Batch1","Path1",8063.89868167496,287
"Cell1428","Cell1428","Batch1","Path3",7458.53563327447,742
"Cell1429","Cell1429","Batch1","Path3",8188.62041360542,710
"Cell1430","Cell1430","Batch1","Path3",8205.71316890191,337
"Cell1431","Cell1431","Batch1","Path3",7595.01321038774,471
"Cell1432","Cell1432","Batch1","Path3",8389.4474099435,285
"Cell1433","Cell1433","Batch1","Path1",7726.33370955539,201
"Cell1434","Cell1434","Batch1","Path3",8030.82461889363,57
"Cell1435","Cell1435","Batch1","Path2",7746.03798382682,44
"Cell1436","Cell1436","Batch1","Path2",7851.46678983831,110
"Cell1437","Cell1437","Batch1","Path1",8451.26398395792,512
"Cell1438","Cell1438","Batch1","Path2",7873.57745906283,68
"Cell1439","Cell1439","Batch1","Path3",8100.51646173252,60
"Cell1440","Cell1440","Batch1","Path1",7683.23486377803,423
"Cell1441","Cell1441","Batch1","Path2",8580.28425308634,437
"Cell1442","Cell1442","Batch1","Path3",7981.84801695619,567
"Cell1443","Cell1443","Batch1","Path1",8179.28216210281,724
"Cell1444","Cell1444","Batch1","Path1",8705.25742831751,643
"Cell1445","Cell1445","Batch1","Path3",8448.20210482121,678
"Cell1446","Cell1446","Batch1","Path1",7580.21164142132,721
"Cell1447","Cell1447","Batch1","Path1",7470.9408361213,924
"Cell1448","Cell1448","Batch1","Path1",8037.85020559857,278
"Cell1449","Cell1449","Batch1","Path1",8258.61112576003,898
"Cell1450","Cell1450","Batch1","Path2",7819.96476290506,818
"Cell1451","Cell1451","Batch1","Path1",8541.50339701994,671
"Cell1452","Cell1452","Batch1","Path2",8063.81568775656,312
"Cell1453","Cell1453","Batch1","Path2",7902.31355222516,46
"Cell1454","Cell1454","Batch1","Path3",8078.11516906484,129
"Cell1455","Cell1455","Batch1","Path2",8544.08448007316,361
"Cell1456","Cell1456","Batch1","Path1",8322.15578639078,784
"Cell1457","Cell1457","Batch1","Path3",8109.50393486141,12
"Cell1458","Cell1458","Batch1","Path2",9032.19318838037,281
"Cell1459","Cell1459","Batch1","Path2",7919.77117027861,427
"Cell1460","Cell1460","Batch1","Path1",7830.09364841144,2
"Cell1461","Cell1461","Batch1","Path2",7980.22499125321,468
"Cell1462","Cell1462","Batch1","Path3",8267.57689531615,908
"Cell1463","Cell1463","Batch1","Path1",7766.77777346822,562
"Cell1464","Cell1464","Batch1","Path2",7938.62333394255,785
"Cell1465","Cell1465","Batch1","Path2",7483.70557500887,734
"Cell1466","Cell1466","Batch1","Path3",7595.78158797944,639
"Cell1467","Cell1467","Batch1","Path3",8310.09672311364,423
"Cell1468","Cell1468","Batch1","Path2",8574.52680196125,172
"Cell1469","Cell1469","Batch1","Path1",8508.09183717812,549
"Cell1470","Cell1470","Batch1","Path3",8830.59652919691,616
"Cell1471","Cell1471","Batch1","Path1",7775.44330500035,558
"Cell1472","Cell1472","Batch1","Path2",8132.85428333602,418
"Cell1473","Cell1473","Batch1","Path2",8109.77347466265,825
"Cell1474","Cell1474","Batch1","Path2",8057.79244298657,948
"Cell1475","Cell1475","Batch1","Path3",9088.6640219505,774
"Cell1476","Cell1476","Batch1","Path1",7423.30483168172,779
"Cell1477","Cell1477","Batch1","Path1",7676.08272782486,59
"Cell1478","Cell1478","Batch1","Path1",7791.68603010443,842
"Cell1479","Cell1479","Batch1","Path1",8317.12862370532,661
"Cell1480","Cell1480","Batch1","Path3",8370.1443421387,332
"Cell1481","Cell1481","Batch1","Path1",8734.83419954427,921
"Cell1482","Cell1482","Batch1","Path3",8170.33777469026,954
"Cell1483","Cell1483","Batch1","Path1",8160.31947198984,193
"Cell1484","Cell1484","Batch1","Path3",8396.12639239045,797
"Cell1485","Cell1485","Batch1","Path1",7604.54174783783,447
"Cell1486","Cell1486","Batch1","Path2",8054.56490852606,840
"Cell1487","Cell1487","Batch1","Path1",8413.26066202655,502
"Cell1488","Cell1488","Batch1","Path1",7635.58150724393,961
"Cell1489","Cell1489","Batch1","Path3",7965.07027160039,548
"Cell1490","Cell1490","Batch1","Path3",8104.17507806926,23
"Cell1491","Cell1491","Batch1","Path1",7817.00902290718,606
"Cell1492","Cell1492","Batch1","Path2",7446.6847565179,169
"Cell1493","Cell1493","Batch1","Path3",8086.10780653905,480
"Cell1494","Cell1494","Batch1","Path3",7762.06829328089,517
"Cell1495","Cell1495","Batch1","Path3",7991.43730477002,945
"Cell1496","Cell1496","Batch1","Path3",7321.35093861435,803
"Cell1497","Cell1497","Batch1","Path3",7611.16201617092,919
"Cell1498","Cell1498","Batch1","Path3",8354.92460943278,259
"Cell1499","Cell1499","Batch1","Path1",7793.37852785381,244
"Cell1500","Cell1500","Batch1","Path1",7802.9449197843,760
"Cell1501","Cell1501","Batch1","Path1",8322.00184938284,423
"Cell1502","Cell1502","Batch1","Path1",7667.94507766351,465
"Cell1503","Cell1503","Batch1","Path1",8163.19399382248,236
"Cell1504","Cell1504","Batch1","Path3",7884.35565558995,71
"Cell1505","Cell1505","Batch1","Path3",8270.58884814661,269
"Cell1506","Cell1506","Batch1","Path1",8148.23933450331,729
"Cell1507","Cell1507","Batch1","Path1",7862.15682653604,60
"Cell1508","Cell1508","Batch1","Path2",8311.97851775129,401
"Cell1509","Cell1509","Batch1","Path2",8095.58717021935,216
"Cell1510","Cell1510","Batch1","Path1",8552.59904519911,315
"Cell1511","Cell1511","Batch1","Path1",7830.75697112771,659
"Cell1512","Cell1512","Batch1","Path1",8162.2198840382,358
"Cell1513","Cell1513","Batch1","Path2",7734.85370169363,770
"Cell1514","Cell1514","Batch1","Path3",8019.45458123201,489
"Cell1515","Cell1515","Batch1","Path1",8300.15785561411,760
"Cell1516","Cell1516","Batch1","Path1",8115.99343765659,675
"Cell1517","Cell1517","Batch1","Path1",8131.68075854022,869
"Cell1518","Cell1518","Batch1","Path3",8511.81080499246,356
"Cell1519","Cell1519","Batch1","Path2",7852.1132639638,473
"Cell1520","Cell1520","Batch1","Path3",8892.418465007,919
"Cell1521","Cell1521","Batch1","Path1",7515.53433395709,887
"Cell1522","Cell1522","Batch1","Path3",8369.02667375241,261
"Cell1523","Cell1523","Batch1","Path3",8510.59003067699,596
"Cell1524","Cell1524","Batch1","Path1",8459.77526438915,300
"Cell1525","Cell1525","Batch1","Path1",7747.88976076709,228
"Cell1526","Cell1526","Batch1","Path3",8101.09965445888,613
"Cell1527","Cell1527","Batch1","Path1",7419.25461993255,878
"Cell1528","Cell1528","Batch1","Path2",7819.93232383622,937
"Cell1529","Cell1529","Batch1","Path1",8295.31061044497,347
"Cell1530","Cell1530","Batch1","Path2",8169.0412288652,561
"Cell1531","Cell1531","Batch1","Path1",8191.84944769628,411
"Cell1532","Cell1532","Batch1","Path2",8835.93855090726,131
"Cell1533","Cell1533","Batch1","Path2",8099.66900408026,126
"Cell1534","Cell1534","Batch1","Path1",7831.93084854422,828
"Cell1535","Cell1535","Batch1","Path1",7138.39935915329,226
"Cell1536","Cell1536","Batch1","Path2",8666.50184205634,935
"Cell1537","Cell1537","Batch1","Path3",8430.1848935135,292
"Cell1538","Cell1538","Batch1","Path3",8540.21321546972,356
"Cell1539","Cell1539","Batch1","Path1",8519.43663713172,664
"Cell1540","Cell1540","Batch1","Path2",8806.51434448662,757
"Cell1541","Cell1541","Batch1","Path2",7918.74389351127,678
"Cell1542","Cell1542","Batch1","Path2",8269.37361431723,612
"Cell1543","Cell1543","Batch1","Path3",8646.99597941952,244
